Statistical profiling result from isolate-0x1787d10-v8.log, (12347 ticks, 0 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  v8::internal::JSObject::RawFastPropertyAt(v8::internal::FieldIndex)
      1    0.0%    0.0%  v8::internal::JSObject::OptimizeAsPrototype(v8::internal::Handle<v8::internal::JSObject>, v8::internal::PrototypeOptimizationMode)
      1    0.0%    0.0%  v8::internal::JSObject::HasRealNamedProperty(v8::internal::Handle<v8::internal::JSObject>, v8::internal::Handle<v8::internal::Name>)
      1    0.0%    0.0%  v8::internal::JSObject::GetElementsAccessor()
      1    0.0%    0.0%  v8::internal::JSObject::AddDataElement(v8::internal::Handle<v8::internal::JSObject>, unsigned int, v8::internal::Handle<v8::internal::Object>, PropertyAttributes)
      1    0.0%    0.0%  v8::internal::Isolate::FireCallCompletedCallback()
      1    0.0%    0.0%  v8::internal::Isolate::CaptureSimpleStackTrace(v8::internal::Handle<v8::internal::JSObject>, v8::internal::Handle<v8::internal::Object>)
      1    0.0%    0.0%  v8::internal::IsSpecialIndex(v8::internal::UnicodeCache*, v8::internal::String*)
      1    0.0%    0.0%  v8::internal::IncrementalStringBuilder::Accumulate(v8::internal::Handle<v8::internal::String>)
      1    0.0%    0.0%  v8::internal::IC::set_target(v8::internal::Code*)
      1    0.0%    0.0%  v8::internal::IC::UpdateState(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
      1    0.0%    0.0%  v8::internal::IC::PostPatching(unsigned char*, v8::internal::Code*, v8::internal::Code*)
      1    0.0%    0.0%  v8::internal::IC::IC(v8::internal::IC::FrameDepth, v8::internal::Isolate*, v8::internal::FeedbackNexus*, bool)
      1    0.0%    0.0%  v8::internal::HeapObject::synchronized_set_map(v8::internal::Map*)
      1    0.0%    0.0%  v8::internal::HeapObject::SizeFromMap(v8::internal::Map*)
      1    0.0%    0.0%  v8::internal::Heap::ScavengeObject(v8::internal::HeapObject**, v8::internal::HeapObject*)
      1    0.0%    0.0%  v8::internal::Heap::CanMoveObjectStart(v8::internal::HeapObject*)
      1    0.0%    0.0%  v8::internal::Heap::AllocateMap(v8::internal::InstanceType, int, v8::internal::ElementsKind)
      1    0.0%    0.0%  v8::internal::Heap::AllocateCode(int, bool)
      1    0.0%    0.0%  v8::internal::Heap::AllocateCell(v8::internal::Object*)
      1    0.0%    0.0%  v8::internal::Heap::AdjustLiveBytes(unsigned char*, int, v8::internal::Heap::InvocationMode)
      1    0.0%    0.0%  v8::internal::HashTable<v8::internal::SeededNumberDictionary, v8::internal::SeededNumberDictionaryShape, unsigned int>::FindInsertionEntry(unsigned int)
      1    0.0%    0.0%  v8::internal::HandleScope::Extend(v8::internal::Isolate*)
      1    0.0%    0.0%  v8::internal::Handle<v8::internal::String> v8::internal::JsonParser<true>::SlowScanJsonString<v8::internal::SeqOneByteString, unsigned char>(v8::internal::Handle<v8::internal::String>, int, int)
      1    0.0%    0.0%  v8::internal::Handle<v8::internal::SlicedString> v8::internal::Factory::New<v8::internal::SlicedString>(v8::internal::Handle<v8::internal::Map>, v8::internal::AllocationSpace)
      1    0.0%    0.0%  v8::internal::Handle<v8::internal::JSObject> v8::internal::HandleScope::CloseAndEscape<v8::internal::JSObject>(v8::internal::Handle<v8::internal::JSObject>)
      1    0.0%    0.0%  v8::internal::HValue::FinalizeUniqueness()
      1    0.0%    0.0%  v8::internal::HTemplateInstruction<2>::OperandAt(int) const
      1    0.0%    0.0%  v8::internal::HPhi::RepresentationFromInputs()
      1    0.0%    0.0%  v8::internal::HOptimizedGraphBuilder::BuildGraph()
      1    0.0%    0.0%  v8::internal::HOptimizedGraphBuilder::BindIfLive(v8::internal::Variable*, v8::internal::HValue*)
      1    0.0%    0.0%  v8::internal::HObjectAccess::ForContextSlot(int)
      1    0.0%    0.0%  v8::internal::HMergeRemovableSimulatesPhase::Run()
      1    0.0%    0.0%  v8::internal::HIsSmiAndBranch* v8::internal::HGraphBuilder::IfBuilder::If<v8::internal::HIsSmiAndBranch>(v8::internal::HValue*)
      1    0.0%    0.0%  v8::internal::HInstruction::InsertAfter(v8::internal::HInstruction*)
      1    0.0%    0.0%  v8::internal::HInferTypesPhase::InferTypes(int, int)
      1    0.0%    0.0%  v8::internal::HGraphBuilder::BuildStringAdd(v8::internal::HValue*, v8::internal::HValue*, v8::internal::HAllocationMode)
      1    0.0%    0.0%  v8::internal::HGraphBuilder::BuildAllocate(v8::internal::HValue*, v8::internal::HType, v8::internal::InstanceType, v8::internal::HAllocationMode)
      1    0.0%    0.0%  v8::internal::HGoto::KnownSuccessorBlock(v8::internal::HBasicBlock**)
      1    0.0%    0.0%  v8::internal::HConstant::IsDeletable() const
      1    0.0%    0.0%  v8::internal::HConstant::HConstant(v8::internal::Unique<v8::internal::Object>, v8::internal::Unique<v8::internal::Map>, bool, v8::internal::Representation, v8::internal::HType, bool, bool, bool, v8::internal::InstanceType)
      1    0.0%    0.0%  v8::internal::HBoundsCheckEliminationPhase::PreProcessBlock(v8::internal::HBasicBlock*)
      1    0.0%    0.0%  v8::internal::HBlockEntry::opcode() const
      1    0.0%    0.0%  v8::internal::HBasicBlock::AddInstruction(v8::internal::HInstruction*, v8::internal::SourcePosition)
      1    0.0%    0.0%  v8::internal::GCTracer::AddIncrementalMarkingStep(double, long)
      1    0.0%    0.0%  v8::internal::FunctionTemplateInfo::GetCompatibleReceiver(v8::internal::Isolate*, v8::internal::Object*)
      1    0.0%    0.0%  v8::internal::FullCodeGenerator::TestContext::PrepareTest(v8::internal::Label*, v8::internal::Label*, v8::internal::Label**, v8::internal::Label**, v8::internal::Label**) const
      1    0.0%    0.0%  v8::internal::FullCodeGenerator::StackValueContext::Plug(v8::internal::Variable*) const
      1    0.0%    0.0%  v8::internal::FullCodeGenerator::EmitNamedPropertyLoad(v8::internal::Property*)
      1    0.0%    0.0%  v8::internal::FullCodeGenerator::EmitHasCachedArrayIndex(v8::internal::CallRuntime*)
      1    0.0%    0.0%  v8::internal::FreeList::FindNodeFor(int, int*)
      1    0.0%    0.0%  v8::internal::FlexibleBodyVisitor<v8::internal::MarkCompactMarkingVisitor, v8::internal::FixedArray::BodyDescriptor, void>::Visit(v8::internal::Map*, v8::internal::HeapObject*)
      1    0.0%    0.0%  v8::internal::FeedbackNexus::FindHandlerForMap(v8::internal::Handle<v8::internal::Map>) const
      1    0.0%    0.0%  v8::internal::Factory::NewWeakCell(v8::internal::Handle<v8::internal::HeapObject>)
      1    0.0%    0.0%  v8::internal::Factory::NewSharedFunctionInfo(v8::internal::Handle<v8::internal::String>, v8::internal::MaybeHandle<v8::internal::Code>)
      1    0.0%    0.0%  v8::internal::Factory::NewRawConsString(v8::internal::Handle<v8::internal::Map>, int, v8::internal::Handle<v8::internal::String>, v8::internal::Handle<v8::internal::String>)
      1    0.0%    0.0%  v8::internal::Factory::NewFunction(v8::internal::Handle<v8::internal::Map>, v8::internal::Handle<v8::internal::SharedFunctionInfo>, v8::internal::Handle<v8::internal::Context>, v8::internal::PretenureFlag)
      1    0.0%    0.0%  v8::internal::Factory::NewConsString(v8::internal::Handle<v8::internal::String>, v8::internal::Handle<v8::internal::String>)
      1    0.0%    0.0%  v8::internal::DescriptorArray::CopyUpToAddAttributes(v8::internal::Handle<v8::internal::DescriptorArray>, int, PropertyAttributes, int)
      1    0.0%    0.0%  v8::internal::DescriptorArray::CopyFrom(int, v8::internal::DescriptorArray*, v8::internal::DescriptorArray::WhitenessWitness const&)
      1    0.0%    0.0%  v8::internal::DependentCode::MarkCodeForDeoptimization(v8::internal::Isolate*, v8::internal::DependentCode::DependencyGroup)
      1    0.0%    0.0%  v8::internal::CpuFeatures::FlushICache(void*, unsigned long)
      1    0.0%    0.0%  v8::internal::Context::builtins()
      1    0.0%    0.0%  v8::internal::ConsStringIterator::Search(int*)
      1    0.0%    0.0%  v8::internal::ConsString* v8::internal::String::VisitFlat<v8::internal::IteratingStringHasher>(v8::internal::IteratingStringHasher*, v8::internal::String*, int)
      1    0.0%    0.0%  v8::internal::CompilationInfo::scope() const
      1    0.0%    0.0%  v8::internal::CompilationInfo::EnsureFeedbackVector()
      1    0.0%    0.0%  v8::internal::CompilationInfo::CompilationInfo(v8::internal::ParseInfo*, v8::internal::CodeStub*, v8::internal::CompilationInfo::Mode, v8::internal::Isolate*, v8::internal::Zone*)
      1    0.0%    0.0%  v8::internal::CompareOperation::IsLiteralCompareTypeof(v8::internal::Expression**, v8::internal::Handle<v8::internal::String>*)
      1    0.0%    0.0%  v8::internal::CodeGenerator::MakeCodeEpilogue(v8::internal::MacroAssembler*, unsigned int, v8::internal::CompilationInfo*)
      1    0.0%    0.0%  v8::internal::CodeFactory::LoadIC(v8::internal::Isolate*, v8::internal::ContextualMode, v8::internal::LanguageMode)
      1    0.0%    0.0%  v8::internal::CodeCache::LookupNormalTypeCache(v8::internal::Name*, unsigned int)
      1    0.0%    0.0%  v8::internal::CodeCache::LookupDefaultCache(v8::internal::Name*, unsigned int)
      1    0.0%    0.0%  v8::internal::Code::FindHandlerForMap(v8::internal::Map*)
      1    0.0%    0.0%  v8::internal::CallOptimization::CallOptimization(v8::internal::Handle<v8::internal::JSFunction>)
      1    0.0%    0.0%  v8::internal::CallIC::initialize_stub(v8::internal::Isolate*, int, v8::internal::CallICState::CallType)
      1    0.0%    0.0%  v8::internal::Block::Accept(v8::internal::AstVisitor*)
      1    0.0%    0.0%  v8::internal::AstValueFactory::GetString(v8::internal::Handle<v8::internal::String>)
      1    0.0%    0.0%  v8::internal::AstValueFactory::GetString(unsigned int, bool, v8::internal::Vector<unsigned char const>)
      1    0.0%    0.0%  v8::internal::AstNumberingVisitor::VisitCompareOperation(v8::internal::CompareOperation*)
      1    0.0%    0.0%  v8::internal::AstNodeFactory::NewAssignment(v8::internal::Token::Value, v8::internal::Expression*, v8::internal::Expression*, int)
      1    0.0%    0.0%  v8::internal::Assembler::pushq(v8::internal::Register)
      1    0.0%    0.0%  v8::internal::Assembler::movp(v8::internal::Register, void*, v8::internal::RelocInfo::Mode)
      1    0.0%    0.0%  v8::internal::Assembler::immediate_arithmetic_op_8(unsigned char, v8::internal::Operand const&, v8::internal::Immediate)
      1    0.0%    0.0%  v8::internal::AllocationResult v8::internal::Heap::AllocateInternalizedStringImpl<false, v8::internal::String*>(v8::internal::String*, int, unsigned int)
      1    0.0%    0.0%  v8::internal::Accessors::IsJSObjectFieldAccessor(v8::internal::Handle<v8::internal::Map>, v8::internal::Handle<v8::internal::Name>, int*)
      1    0.0%    0.0%  v8::internal::Accessors::IsJSArrayBufferViewFieldAccessor(v8::internal::Handle<v8::internal::Map>, v8::internal::Handle<v8::internal::Name>, int*)
      1    0.0%    0.0%  v8::Object::Get(v8::Local<v8::Value>)
      1    0.0%    0.0%  uv_fs_req_cleanup
      1    0.0%    0.0%  sysconf
      1    0.0%    0.0%  strchrnul
      1    0.0%    0.0%  std::vector<unsigned char, v8::internal::zone_allocator<unsigned char> >::_M_default_append(unsigned long)
      1    0.0%    0.0%  std::basic_streambuf<char, std::char_traits<char> >::xsputn(char const*, long)
      1    0.0%    0.0%  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::swap(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
      1    0.0%    0.0%  std::_Rb_tree_decrement(std::_Rb_tree_node_base*)
      1    0.0%    0.0%  node::StreamWrap::UpdateWriteQueueSize()
      1    0.0%    0.0%  node::RunMicrotasks(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::Buffer::SetupBufferJS(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  int v8::internal::LinearSearch<(v8::internal::SearchMode)0, v8::internal::TransitionArray>(v8::internal::TransitionArray*, v8::internal::Name*, int, int, int*)
      1    0.0%    0.0%  http_parser_execute
      1    0.0%    0.0%  fwrite
      1    0.0%    0.0%  fflush
      1    0.0%    0.0%  __xstat
      1    0.0%    0.0%  __vsnprintf_chk
      1    0.0%    0.0%  __clock_gettime
      1    0.0%    0.0%  __GI___pthread_once
      1    0.0%    0.0%  _IO_file_open

 [GC]:
   ticks  total  nonlib   name
    165    1.3%

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 2.0% are not shown.

   ticks parent  name
   1636   13.3%  v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
   1636  100.0%    v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
   1636  100.0%      LazyCompile: ~stringify native json.js:155:23
    716   43.8%        LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
    389   54.3%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
    389  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    327   45.7%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
    327  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    439   26.8%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    439  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    439  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
    387   23.7%        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
    387  100.0%          LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    387  100.0%            LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
     94    5.7%        LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     94  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     94  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49

    686    5.6%  v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    686  100.0%    v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    686  100.0%      LazyCompile: ~stringify native json.js:155:23
    293   42.7%        LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
    149   50.9%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
    149  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    144   49.1%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
    144  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    174   25.4%        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
    174  100.0%          LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    174  100.0%            LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
    168   24.5%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    168  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    168  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     51    7.4%        LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     51  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     51  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49

    640    5.2%  v8::internal::JsonParser<true>::ParseJsonNumber()
    640  100.0%    v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    640  100.0%      LazyCompile: ~parse native json.js:40:19
    278   43.4%        LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
    142   51.1%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
    142  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    136   48.9%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
    136  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    160   25.0%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    160  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    160  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
    135   21.1%        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
    135  100.0%          LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    135  100.0%            LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
     37    5.8%        LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     37  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     37  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     26    4.1%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
     26  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
     26  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28

    632    5.1%  v8::internal::Strtod(v8::internal::Vector<char const>, int)
    482   76.3%    v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    482  100.0%      LazyCompile: ~parse native json.js:40:19
    204   42.3%        LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
    122   59.8%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
    122  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     82   40.2%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     82  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    119   24.7%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    119  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    119  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     90   18.7%        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
     90  100.0%          LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     90  100.0%            LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
     35    7.3%        LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     35  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     35  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     29    6.0%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
     29  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
     29  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28
     29    4.6%    LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     29  100.0%      v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     29  100.0%        LazyCompile: ~parse native json.js:40:19
     16   55.2%          LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
     16  100.0%            LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     13   44.8%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
     13  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     24    3.8%    LazyCompile: *onStatError /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:416:57
     24  100.0%      v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     24  100.0%        LazyCompile: ~parse native json.js:40:19
     21   87.5%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
     21  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
      3   12.5%          LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
      3  100.0%            Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
     21    3.3%    LazyCompile: ~error /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:267:45
     21  100.0%      v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     21  100.0%        LazyCompile: ~parse native json.js:40:19
     16   76.2%          LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     16  100.0%            Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
      5   23.8%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
      5  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49

    606    4.9%  v8::internal::BasicJsonStringifier::SerializeDouble(double)
    606  100.0%    v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    606  100.0%      LazyCompile: ~stringify native json.js:155:23
    265   43.7%        LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
    157   59.2%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
    157  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    108   40.8%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
    108  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    158   26.1%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    158  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    158  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
    130   21.5%        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
    130  100.0%          LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    130  100.0%            LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
     53    8.7%        LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     53  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     53  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49

    537    4.3%  double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
    537  100.0%    v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    537  100.0%      LazyCompile: ~parse native json.js:40:19
    214   39.9%        LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
    123   57.5%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
    123  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     91   42.5%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     91  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    136   25.3%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    136  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    136  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
    125   23.3%        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/etag/index.js:1:11
    125  100.0%          LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    125  100.0%            LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
     34    6.3%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
     34  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
     34  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28
     24    4.5%        LazyCompile: ~module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     24  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
     24  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49

    415    3.4%  /usr/bin/nodejs
    327   78.8%    v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    327  100.0%      LazyCompile: ~stringify native json.js:155:23
    144   44.0%        LazyCompile: *module.exports.processFeatures /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:27:18
     83   57.6%          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/destroy/index.js:1:11
     83  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     61   42.4%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:153:21
